"","dataset","Method","Correlation","heritability","no_QTN","x_ordered","dataset_ordered"
"837","test","mas_gblup",0.350223082172625,"0.25","100","100","test"
"838","test","mas_gblup",0.223545896855129,"0.25","100","100","test"
"839","test","mas_gblup",0.319167077107413,"0.25","100","100","test"
"840","test","mas_gblup",0.1794556879812,"0.25","100","100","test"
"841","train","gs",0.142642818607573,"0.25","100","100","train"
"842","train","gs",0.11792289220691,"0.25","100","100","train"
"843","train","gs",0.30979157311086,"0.25","100","100","train"
"844","train","gs",0.36811980363629,"0.25","100","100","train"
"845","train","gs",0.251252547019525,"0.25","100","100","train"
"846","train","gs",0.200195987975895,"0.25","100","100","train"
"847","train","gs",0.440648306360407,"0.25","100","100","train"
"848","train","gs",0.35301152637652,"0.25","100","100","train"
"849","train","gs",0.279343597940813,"0.25","100","100","train"
"850","train","gs",0.168280943989588,"0.25","100","100","train"
"851","train","gs",0.316382214274704,"0.25","100","100","train"
"852","train","gs",0.135760622689309,"0.25","100","100","train"
"853","train","gs",0.265265171350973,"0.25","100","100","train"
"854","train","gs",0.309527165019234,"0.25","100","100","train"
"855","train","gs",0.28699059266192,"0.25","100","100","train"
"856","train","gs",0.211146287212198,"0.25","100","100","train"
"857","train","gs",0.205062438708857,"0.25","100","100","train"
"858","train","gs",0.159328148707856,"0.25","100","100","train"
"859","train","gs",0.317221352626255,"0.25","100","100","train"
"860","train","gs",0.230031168619727,"0.25","100","100","train"
"861","train","gs",0.255880833828803,"0.25","100","100","train"
"862","train","gs",0.425295747675647,"0.25","100","100","train"
"863","train","gs",0.247387965144937,"0.25","100","100","train"
"864","train","gs",0.35527140937888,"0.25","100","100","train"
"865","train","gs",0.252058578458704,"0.25","100","100","train"
"866","train","gs",0.299555447382848,"0.25","100","100","train"
"867","train","gs",0.218691821235175,"0.25","100","100","train"
"868","train","gs",0.312859756519047,"0.25","100","100","train"
"869","train","gs",0.335952339918906,"0.25","100","100","train"
"870","train","gs",0.273153001570175,"0.25","100","100","train"
"871","test","gs",0.0275743125478522,"0.25","100","100","test"
"872","test","gs",0.18856319636127,"0.25","100","100","test"
"873","test","gs",0.310187854144694,"0.25","100","100","test"
"874","test","gs",0.298330471325255,"0.25","100","100","test"
"875","test","gs",0.14676877800137,"0.25","100","100","test"
"876","test","gs",0.138431482508687,"0.25","100","100","test"
"877","test","gs",0.139803184950017,"0.25","100","100","test"
"878","test","gs",0.135159232334386,"0.25","100","100","test"
"879","test","gs",0.238728441980116,"0.25","100","100","test"
"880","test","gs",0.108534517616016,"0.25","100","100","test"
"881","test","gs",0.325685933587562,"0.25","100","100","test"
"882","test","gs",0.0764316571307209,"0.25","100","100","test"
"883","test","gs",0.0888222406751707,"0.25","100","100","test"
"884","test","gs",0.122081224467171,"0.25","100","100","test"
"885","test","gs",0.190196123492716,"0.25","100","100","test"
"886","test","gs",0.176307639303174,"0.25","100","100","test"
"887","test","gs",0.0712772871107414,"0.25","100","100","test"
"888","test","gs",0.0243040614124768,"0.25","100","100","test"
"889","test","gs",0.344584394243346,"0.25","100","100","test"
"890","test","gs",0.11616811451295,"0.25","100","100","test"
"891","test","gs",0.197839082633612,"0.25","100","100","test"
"892","test","gs",0.339697373316652,"0.25","100","100","test"
"893","test","gs",0.180860704143041,"0.25","100","100","test"
"894","test","gs",0.0363213703440225,"0.25","100","100","test"
"895","test","gs",0.365766578229253,"0.25","100","100","test"
"896","test","gs",0.155613481785665,"0.25","100","100","test"
"897","test","gs",0.16245910612778,"0.25","100","100","test"
"898","test","gs",0.121009562981165,"0.25","100","100","test"
"899","test","gs",0.220530806716572,"0.25","100","100","test"
"900","test","gs",0.0780320462901571,"0.25","100","100","test"
"901","train","svm",0.264946399051969,"0.25","100","100","train"
"902","train","svm",0.254915740441152,"0.25","100","100","train"
"903","train","svm",0.21953115384244,"0.25","100","100","train"
"904","train","svm",0.313389974793265,"0.25","100","100","train"
"905","train","svm",0.261298681349698,"0.25","100","100","train"
"906","train","svm",0.254997313819643,"0.25","100","100","train"
"907","train","svm",0.343946000054276,"0.25","100","100","train"
"908","train","svm",0.267999241532445,"0.25","100","100","train"
"909","train","svm",0.213856092298366,"0.25","100","100","train"
"910","train","svm",0.238086737825659,"0.25","100","100","train"
"911","train","svm",0.259169546752904,"0.25","100","100","train"
"912","train","svm",0.268495534574952,"0.25","100","100","train"
"913","train","svm",0.171018224831111,"0.25","100","100","train"
"914","train","svm",0.247529110514721,"0.25","100","100","train"
"915","train","svm",0.315711832326885,"0.25","100","100","train"
"916","train","svm",0.197636369557429,"0.25","100","100","train"
"917","train","svm",0.25765888093671,"0.25","100","100","train"
"918","train","svm",0.268560829356046,"0.25","100","100","train"
"919","train","svm",0.289623096946876,"0.25","100","100","train"
"920","train","svm",0.241427589619083,"0.25","100","100","train"
"921","train","svm",0.283762461666595,"0.25","100","100","train"
"922","train","svm",0.252157892433769,"0.25","100","100","train"
"923","train","svm",0.233996649401808,"0.25","100","100","train"
"924","train","svm",0.264955769881614,"0.25","100","100","train"
"925","train","svm",0.244837356519621,"0.25","100","100","train"
"926","train","svm",0.26122580421031,"0.25","100","100","train"
"927","train","svm",0.216443012684282,"0.25","100","100","train"
"928","train","svm",0.309336198337018,"0.25","100","100","train"
"929","train","svm",0.321452906956037,"0.25","100","100","train"
"930","train","svm",0.370732637892135,"0.25","100","100","train"
"931","test","svm",0.0954728014328606,"0.25","100","100","test"
"932","test","svm",0.134966430080198,"0.25","100","100","test"
"933","test","svm",0.107420460328485,"0.25","100","100","test"
"934","test","svm",0.028472278568302,"0.25","100","100","test"
"935","test","svm",0.0386183421689272,"0.25","100","100","test"
"936","test","svm",0.14035950681571,"0.25","100","100","test"
"937","test","svm",0.0126811196055769,"0.25","100","100","test"
"938","test","svm",0.0231870254234243,"0.25","100","100","test"
"939","test","svm",0.0497118795805051,"0.25","100","100","test"
"940","test","svm",0.221302217772974,"0.25","100","100","test"
"941","test","svm",0.00316544831477841,"0.25","100","100","test"
"942","test","svm",0.0910536608234394,"0.25","100","100","test"
"943","test","svm",0.0418768753558229,"0.25","100","100","test"
"944","test","svm",0.0899380818112133,"0.25","100","100","test"
"945","test","svm",0.10219997059037,"0.25","100","100","test"
"946","test","svm",0.00908737200759698,"0.25","100","100","test"
"947","test","svm",0.0655711100335042,"0.25","100","100","test"
"948","test","svm",0.168420595025402,"0.25","100","100","test"
"949","test","svm",0.0538287139449439,"0.25","100","100","test"
"950","test","svm",0.015400577330975,"0.25","100","100","test"
"951","test","svm",0.0588197521673933,"0.25","100","100","test"
"952","test","svm",0.00226237514223257,"0.25","100","100","test"
"953","test","svm",0.0605425834102421,"0.25","100","100","test"
"954","test","svm",0.000529096121129084,"0.25","100","100","test"
"955","test","svm",0.0530489781411541,"0.25","100","100","test"
"956","test","svm",0.0346504231123218,"0.25","100","100","test"
"957","test","svm",0.180553742035675,"0.25","100","100","test"
"958","test","svm",0.0178771683471288,"0.25","100","100","test"
"959","test","svm",0.093486259333444,"0.25","100","100","test"
"960","test","svm",0.00537809396325469,"0.25","100","100","test"
"961","train","mas_glm",0.249901124053291,"0.25","500","500","train"
"962","train","mas_glm",0.636406294144325,"0.25","500","500","train"
"963","train","mas_glm",0.0522685416318919,"0.25","500","500","train"
"964","train","mas_glm",0.211843075610691,"0.25","500","500","train"
"965","train","mas_glm",0.0936269734169604,"0.25","500","500","train"
"966","train","mas_glm",0.310814299547575,"0.25","500","500","train"
"967","train","mas_glm",0.0543277624722242,"0.25","500","500","train"
"968","train","mas_glm",0.20836388718661,"0.25","500","500","train"
"969","train","mas_glm",0.37421036722845,"0.25","500","500","train"
"970","train","mas_glm",0.104243682005063,"0.25","500","500","train"
"971","train","mas_glm",0.210273783606755,"0.25","500","500","train"
"972","train","mas_glm",0.246780197859563,"0.25","500","500","train"
"973","train","mas_glm",0.143177749139065,"0.25","500","500","train"
"974","train","mas_glm",0.0105781192408837,"0.25","500","500","train"
"975","train","mas_glm",0.341474615315752,"0.25","500","500","train"
"976","train","mas_glm",0.415135555642227,"0.25","500","500","train"
"977","train","mas_glm",0.35049735870983,"0.25","500","500","train"
"978","train","mas_glm",0.121478729636232,"0.25","500","500","train"
"979","train","mas_glm",0.366754336877516,"0.25","500","500","train"
"980","train","mas_glm",0.156283240672051,"0.25","500","500","train"
"981","train","mas_glm",0.322156611938037,"0.25","500","500","train"
"982","train","mas_glm",0.452828222945755,"0.25","500","500","train"
"983","train","mas_glm",0.121087946958911,"0.25","500","500","train"
"984","train","mas_glm",0.0361658935169886,"0.25","500","500","train"
"985","train","mas_glm",0.131557240766114,"0.25","500","500","train"
"986","train","mas_glm",0.480976923354837,"0.25","500","500","train"
"987","train","mas_glm",0.269297910633851,"0.25","500","500","train"
"988","train","mas_glm",0.377276668396974,"0.25","500","500","train"
"989","train","mas_glm",0.158923910725325,"0.25","500","500","train"
"990","train","mas_glm",0.0622274725478604,"0.25","500","500","train"
"991","test","mas_glm",0.221265209078038,"0.25","500","500","test"
"992","test","mas_glm",0.612668619755955,"0.25","500","500","test"
"993","test","mas_glm",0.0188493496965369,"0.25","500","500","test"
"994","test","mas_glm",0.386967591836134,"0.25","500","500","test"
"995","test","mas_glm",0.14022835330223,"0.25","500","500","test"
"996","test","mas_glm",0.43530506941685,"0.25","500","500","test"
"997","test","mas_glm",0.00477250196486615,"0.25","500","500","test"
"998","test","mas_glm",0.180138536629819,"0.25","500","500","test"
"999","test","mas_glm",0.202371827975324,"0.25","500","500","test"
"1000","test","mas_glm",0.187371436798888,"0.25","500","500","test"
"1001","test","mas_glm",0.218724128026469,"0.25","500","500","test"
"1002","test","mas_glm",0.0870135713676528,"0.25","500","500","test"
"1003","test","mas_glm",0.205194046880854,"0.25","500","500","test"
"1004","test","mas_glm",0.0506785402900042,"0.25","500","500","test"
"1005","test","mas_glm",0.496201642550885,"0.25","500","500","test"
"1006","test","mas_glm",0.26359230036016,"0.25","500","500","test"
"1007","test","mas_glm",0.325035813623456,"0.25","500","500","test"
"1008","test","mas_glm",0.117284800264527,"0.25","500","500","test"
"1009","test","mas_glm",0.369919223719437,"0.25","500","500","test"
"1010","test","mas_glm",0.0312305743104837,"0.25","500","500","test"
"1011","test","mas_glm",0.350638815942778,"0.25","500","500","test"
"1012","test","mas_glm",0.312452493138791,"0.25","500","500","test"
"1013","test","mas_glm",0.131401326303887,"0.25","500","500","test"
"1014","test","mas_glm",0.0262774943849872,"0.25","500","500","test"
"1015","test","mas_glm",0.124958755417382,"0.25","500","500","test"
"1016","test","mas_glm",0.391400503461065,"0.25","500","500","test"
"1017","test","mas_glm",0.148452630394277,"0.25","500","500","test"
"1018","test","mas_glm",0.289018921346911,"0.25","500","500","test"
"1019","test","mas_glm",0.199136837959266,"0.25","500","500","test"
"1020","test","mas_glm",0.00597866635868609,"0.25","500","500","test"
"1021","train","mas_gblup",0.502554348523934,"0.25","500","500","train"
"1022","train","mas_gblup",0.694198625342463,"0.25","500","500","train"
"1023","train","mas_gblup",0.428044462384239,"0.25","500","500","train"
"1024","train","mas_gblup",0.414159666478594,"0.25","500","500","train"
"1025","train","mas_gblup",0.394008038945882,"0.25","500","500","train"
"1026","train","mas_gblup",0.582901950324303,"0.25","500","500","train"
"1027","train","mas_gblup",0.290755713395082,"0.25","500","500","train"
"1028","train","mas_gblup",0.305557746553778,"0.25","500","500","train"
"1029","train","mas_gblup",0.482529334046813,"0.25","500","500","train"
"1030","train","mas_gblup",0.429179702987235,"0.25","500","500","train"
"1031","train","mas_gblup",0.421825096222108,"0.25","500","500","train"
"1032","train","mas_gblup",0.358427497744882,"0.25","500","500","train"
"1033","train","mas_gblup",0.358821714180898,"0.25","500","500","train"
"1034","train","mas_gblup",0.415546710494833,"0.25","500","500","train"
"1035","train","mas_gblup",0.580242279260736,"0.25","500","500","train"
"1036","train","mas_gblup",0.415135561213605,"0.25","500","500","train"
"1037","train","mas_gblup",0.575884107884281,"0.25","500","500","train"
"1038","train","mas_gblup",0.508156742664942,"0.25","500","500","train"
"1039","train","mas_gblup",0.425792937446647,"0.25","500","500","train"
"1040","train","mas_gblup",0.35459438450295,"0.25","500","500","train"
"1041","train","mas_gblup",0.460599113942559,"0.25","500","500","train"
"1042","train","mas_gblup",0.552402222278597,"0.25","500","500","train"
"1043","train","mas_gblup",0.330323462136719,"0.25","500","500","train"
"1044","train","mas_gblup",0.389742255442301,"0.25","500","500","train"
"1045","train","mas_gblup",0.255816243204505,"0.25","500","500","train"
"1046","train","mas_gblup",0.619625569632508,"0.25","500","500","train"
"1047","train","mas_gblup",0.530527742331589,"0.25","500","500","train"
"1048","train","mas_gblup",0.633537351165768,"0.25","500","500","train"
"1049","train","mas_gblup",0.272610884054744,"0.25","500","500","train"
"1050","train","mas_gblup",0.253566090345347,"0.25","500","500","train"
"1051","test","mas_gblup",0.307681453204668,"0.25","500","500","test"
"1052","test","mas_gblup",0.655109897863018,"0.25","500","500","test"
"1053","test","mas_gblup",0.273639988796791,"0.25","500","500","test"
"1054","test","mas_gblup",0.449561062053286,"0.25","500","500","test"
"1055","test","mas_gblup",0.300829382777087,"0.25","500","500","test"
"1056","test","mas_gblup",0.565513668245953,"0.25","500","500","test"
"1057","test","mas_gblup",0.0275293104347414,"0.25","500","500","test"
"1058","test","mas_gblup",0.225225774399279,"0.25","500","500","test"
"1059","test","mas_gblup",0.272965249726163,"0.25","500","500","test"
"1060","test","mas_gblup",0.38119900725551,"0.25","500","500","test"
"1061","test","mas_gblup",0.291236847500533,"0.25","500","500","test"
"1062","test","mas_gblup",0.150432586272765,"0.25","500","500","test"
"1063","test","mas_gblup",0.396308127665723,"0.25","500","500","test"
"1064","test","mas_gblup",0.388369050161974,"0.25","500","500","test"
"1065","test","mas_gblup",0.546068635328987,"0.25","500","500","test"
"1066","test","mas_gblup",0.263592302933906,"0.25","500","500","test"
"1067","test","mas_gblup",0.571632092703479,"0.25","500","500","test"
"1068","test","mas_gblup",0.230792237482219,"0.25","500","500","test"
"1069","test","mas_gblup",0.410966954177204,"0.25","500","500","test"
"1070","test","mas_gblup",0.0623657852436222,"0.25","500","500","test"
"1071","test","mas_gblup",0.40448141145523,"0.25","500","500","test"
"1072","test","mas_gblup",0.557764975825339,"0.25","500","500","test"
"1073","test","mas_gblup",0.279729548660954,"0.25","500","500","test"
"1074","test","mas_gblup",0.170067768804857,"0.25","500","500","test"
"1075","test","mas_gblup",0.210463814710831,"0.25","500","500","test"
"1076","test","mas_gblup",0.460677783458196,"0.25","500","500","test"
"1077","test","mas_gblup",0.231544983910332,"0.25","500","500","test"
"1078","test","mas_gblup",0.449644431836979,"0.25","500","500","test"
"1079","test","mas_gblup",0.237278379387444,"0.25","500","500","test"
"1080","test","mas_gblup",0.0962344407566679,"0.25","500","500","test"
"1081","train","gs",0.33055955798148,"0.25","500","500","train"
"1082","train","gs",0.0638790901255807,"0.25","500","500","train"
"1083","train","gs",0.377346774142996,"0.25","500","500","train"
"1084","train","gs",0.20394797906152,"0.25","500","500","train"
"1085","train","gs",0.455605779518214,"0.25","500","500","train"
"1086","train","gs",0.291375037092773,"0.25","500","500","train"
"1087","train","gs",0.425209156541972,"0.25","500","500","train"
"1088","train","gs",0.17929373755235,"0.25","500","500","train"
"1089","train","gs",0.162355441632187,"0.25","500","500","train"
"1090","train","gs",0.327564571391615,"0.25","500","500","train"
"1091","train","gs",0.24136813226922,"0.25","500","500","train"
"1092","train","gs",0.33906488256238,"0.25","500","500","train"
"1093","train","gs",0.277436099299836,"0.25","500","500","train"
"1094","train","gs",0.40989667321313,"0.25","500","500","train"
"1095","train","gs",0.248698054728385,"0.25","500","500","train"
"1096","train","gs",0.0906016728182621,"0.25","500","500","train"
"1097","train","gs",0.226037245105438,"0.25","500","500","train"
"1098","train","gs",0.379259704847119,"0.25","500","500","train"
"1099","train","gs",0.11738008763806,"0.25","500","500","train"
"1100","train","gs",0.396636224967916,"0.25","500","500","train"
"1101","train","gs",0.180706781971089,"0.25","500","500","train"
"1102","train","gs",0.177438122165151,"0.25","500","500","train"
"1103","train","gs",0.233418672029068,"0.25","500","500","train"
"1104","train","gs",0.361048509569566,"0.25","500","500","train"
"1105","train","gs",0.199935548065626,"0.25","500","500","train"
"1106","train","gs",0.25440694021522,"0.25","500","500","train"
"1107","train","gs",0.261700700071514,"0.25","500","500","train"
"1108","train","gs",0.249203308564307,"0.25","500","500","train"
"1109","train","gs",0.228585243660463,"0.25","500","500","train"
"1110","train","gs",0.325364249493932,"0.25","500","500","train"
"1111","test","gs",0.0952339502289563,"0.25","500","500","test"
"1112","test","gs",0.0508505566497847,"0.25","500","500","test"
"1113","test","gs",0.256341435826497,"0.25","500","500","test"
"1114","test","gs",0.124748260509038,"0.25","500","500","test"
"1115","test","gs",0.374589611289724,"0.25","500","500","test"
"1116","test","gs",0.192518659580922,"0.25","500","500","test"
"1117","test","gs",0.151375043950421,"0.25","500","500","test"
"1118","test","gs",0.0700657843613786,"0.25","500","500","test"
"1119","test","gs",0.0815294753650477,"0.25","500","500","test"
"1120","test","gs",0.186149724721884,"0.25","500","500","test"
"1121","test","gs",0.069365517966759,"0.25","500","500","test"
"1122","test","gs",0.30695146764221,"0.25","500","500","test"
"1123","test","gs",0.262083435357878,"0.25","500","500","test"
"1124","test","gs",0.332067875302569,"0.25","500","500","test"
"1125","test","gs",0.0610545798967075,"0.25","500","500","test"
"1126","test","gs",0.0907558910930105,"0.25","500","500","test"
"1127","test","gs",0.243510844841648,"0.25","500","500","test"
"1128","test","gs",0.134988562176179,"0.25","500","500","test"
"1129","test","gs",0.122044878511551,"0.25","500","500","test"
"1130","test","gs",0.0929792907788749,"0.25","500","500","test"
"1131","test","gs",0.0495735574760422,"0.25","500","500","test"
"1132","test","gs",0.269703396606662,"0.25","500","500","test"
"1133","test","gs",0.120727173825342,"0.25","500","500","test"
"1134","test","gs",0.1394306663048,"0.25","500","500","test"
"1135","test","gs",0.133215417067123,"0.25","500","500","test"
"1136","test","gs",0.0521265561694492,"0.25","500","500","test"
"1137","test","gs",0.155987614145966,"0.25","500","500","test"
"1138","test","gs",0.180191994232895,"0.25","500","500","test"
"1139","test","gs",0.0418217890165518,"0.25","500","500","test"
"1140","test","gs",0.329092958492989,"0.25","500","500","test"
"1141","train","svm",0.221461672023782,"0.25","500","500","train"
"1142","train","svm",0.262286291731989,"0.25","500","500","train"
"1143","train","svm",0.283388622354501,"0.25","500","500","train"
"1144","train","svm",0.194183956838468,"0.25","500","500","train"
"1145","train","svm",0.258919678217359,"0.25","500","500","train"
"1146","train","svm",0.197637642908051,"0.25","500","500","train"
"1147","train","svm",0.263796399271016,"0.25","500","500","train"
"1148","train","svm",0.18594236296404,"0.25","500","500","train"
"1149","train","svm",0.224417752231148,"0.25","500","500","train"
"1150","train","svm",0.218861678995271,"0.25","500","500","train"
"1151","train","svm",0.163962609301424,"0.25","500","500","train"
"1152","train","svm",0.246097260059592,"0.25","500","500","train"
"1153","train","svm",0.273863574081847,"0.25","500","500","train"
"1154","train","svm",0.276154315082944,"0.25","500","500","train"
"1155","train","svm",0.223566083713336,"0.25","500","500","train"
"1156","train","svm",0.193046336857461,"0.25","500","500","train"
"1157","train","svm",0.181939476068355,"0.25","500","500","train"
"1158","train","svm",0.222867414840877,"0.25","500","500","train"
"1159","train","svm",0.191570194964103,"0.25","500","500","train"
"1160","train","svm",0.20613401580122,"0.25","500","500","train"
"1161","train","svm",0.276608834672419,"0.25","500","500","train"
"1162","train","svm",0.218031078309876,"0.25","500","500","train"
"1163","train","svm",0.210267681990876,"0.25","500","500","train"
"1164","train","svm",0.214486295121723,"0.25","500","500","train"
"1165","train","svm",0.183103415339049,"0.25","500","500","train"
"1166","train","svm",0.261500135467788,"0.25","500","500","train"
"1167","train","svm",0.190480810578591,"0.25","500","500","train"
"1168","train","svm",0.243122318962792,"0.25","500","500","train"
"1169","train","svm",0.167940140921276,"0.25","500","500","train"
"1170","train","svm",0.174248646297373,"0.25","500","500","train"
"1171","test","svm",0.0416665150054281,"0.25","500","500","test"
"1172","test","svm",0.177370427757496,"0.25","500","500","test"
"1173","test","svm",0.00519270127264115,"0.25","500","500","test"
"1174","test","svm",0.123664967856341,"0.25","500","500","test"
"1175","test","svm",0.120710103866689,"0.25","500","500","test"
"1176","test","svm",0.28498713323226,"0.25","500","500","test"
"1177","test","svm",0.0158964234758526,"0.25","500","500","test"
"1178","test","svm",0.12772532511016,"0.25","500","500","test"
"1179","test","svm",0.0447965784235587,"0.25","500","500","test"
"1180","test","svm",0.139910941178427,"0.25","500","500","test"
"1181","test","svm",0.0867942554098547,"0.25","500","500","test"
"1182","test","svm",0.0183642928103173,"0.25","500","500","test"
"1183","test","svm",0.154965593720775,"0.25","500","500","test"
"1184","test","svm",0.058435078007244,"0.25","500","500","test"
"1185","test","svm",0.180931213560234,"0.25","500","500","test"
"1186","test","svm",0.00558633734174783,"0.25","500","500","test"
"1187","test","svm",0.139200375410015,"0.25","500","500","test"
"1188","test","svm",0.0205828407110555,"0.25","500","500","test"
"1189","test","svm",0.0763770452850306,"0.25","500","500","test"
"1190","test","svm",0.00640193715426544,"0.25","500","500","test"
"1191","test","svm",0.0703567975103208,"0.25","500","500","test"
"1192","test","svm",0.139332696272794,"0.25","500","500","test"
"1193","test","svm",0.0336532799142914,"0.25","500","500","test"
"1194","test","svm",0.00937305024684081,"0.25","500","500","test"
"1195","test","svm",0.0794937379095513,"0.25","500","500","test"
"1196","test","svm",0.0551162750489764,"0.25","500","500","test"
"1197","test","svm",0.0619497031025645,"0.25","500","500","test"
"1198","test","svm",0.0484993688364678,"0.25","500","500","test"
"1199","test","svm",0.0560808718772709,"0.25","500","500","test"
"1200","test","svm",0.0195516085643022,"0.25","500","500","test"
"1201","train","mas_glm",0.903250889246405,"0.50","10","10","train"
"1202","train","mas_glm",0.680312352946142,"0.50","10","10","train"
"1203","train","mas_glm",0.883811282649475,"0.50","10","10","train"
"1204","train","mas_glm",0.817535703020702,"0.50","10","10","train"
"1205","train","mas_glm",0.775389659299322,"0.50","10","10","train"
"1206","train","mas_glm",0.611948252200476,"0.50","10","10","train"
"1207","train","mas_glm",0.920261324677889,"0.50","10","10","train"
"1208","train","mas_glm",0.904618238595138,"0.50","10","10","train"
"1209","train","mas_glm",0.885199826771652,"0.50","10","10","train"
"1210","train","mas_glm",0.887281830123295,"0.50","10","10","train"
"1211","train","mas_glm",0.802718118956822,"0.50","10","10","train"
"1212","train","mas_glm",0.9718354999753,"0.50","10","10","train"
"1213","train","mas_glm",0.75895175385051,"0.50","10","10","train"
"1214","train","mas_glm",0.841856663813193,"0.50","10","10","train"
"1215","train","mas_glm",0.679927143639713,"0.50","10","10","train"
"1216","train","mas_glm",0.718423823277685,"0.50","10","10","train"
"1217","train","mas_glm",0.909663155656028,"0.50","10","10","train"
"1218","train","mas_glm",0.811913817794814,"0.50","10","10","train"
"1219","train","mas_glm",0.735383169551293,"0.50","10","10","train"
"1220","train","mas_glm",0.910386638756673,"0.50","10","10","train"
"1221","train","mas_glm",0.809407619624054,"0.50","10","10","train"
"1222","train","mas_glm",0.797171488882469,"0.50","10","10","train"
"1223","train","mas_glm",0.920500392504541,"0.50","10","10","train"
"1224","train","mas_glm",0.865610437277361,"0.50","10","10","train"
"1225","train","mas_glm",0.91388183428497,"0.50","10","10","train"
"1226","train","mas_glm",0.812445941897518,"0.50","10","10","train"
"1227","train","mas_glm",0.787355738717045,"0.50","10","10","train"
"1228","train","mas_glm",0.904868398113763,"0.50","10","10","train"
"1229","train","mas_glm",0.784006771938337,"0.50","10","10","train"
"1230","train","mas_glm",0.836181297091437,"0.50","10","10","train"
"1231","test","mas_glm",0.887693475169893,"0.50","10","10","test"
"1232","test","mas_glm",0.543382008530593,"0.50","10","10","test"
"1233","test","mas_glm",0.879193436095086,"0.50","10","10","test"
"1234","test","mas_glm",0.788754582492344,"0.50","10","10","test"
"1235","test","mas_glm",0.807484760317881,"0.50","10","10","test"
"1236","test","mas_glm",0.445279814224074,"0.50","10","10","test"
"1237","test","mas_glm",0.923049088251528,"0.50","10","10","test"
"1238","test","mas_glm",0.899839268946758,"0.50","10","10","test"
"1239","test","mas_glm",0.919521959996825,"0.50","10","10","test"
"1240","test","mas_glm",0.835812067366719,"0.50","10","10","test"
"1241","test","mas_glm",0.797697450793918,"0.50","10","10","test"
"1242","test","mas_glm",0.97469145954919,"0.50","10","10","test"
"1243","test","mas_glm",0.786841335677728,"0.50","10","10","test"
"1244","test","mas_glm",0.813424454371632,"0.50","10","10","test"
"1245","test","mas_glm",0.734994722627362,"0.50","10","10","test"
"1246","test","mas_glm",0.647562547502454,"0.50","10","10","test"
"1247","test","mas_glm",0.843367522033697,"0.50","10","10","test"
"1248","test","mas_glm",0.631263779478553,"0.50","10","10","test"
"1249","test","mas_glm",0.74550154715127,"0.50","10","10","test"
"1250","test","mas_glm",0.891795527340767,"0.50","10","10","test"
"1251","test","mas_glm",0.750507977785444,"0.50","10","10","test"
"1252","test","mas_glm",0.867341850157878,"0.50","10","10","test"
"1253","test","mas_glm",0.924073142435792,"0.50","10","10","test"
"1254","test","mas_glm",0.828471113522296,"0.50","10","10","test"
"1255","test","mas_glm",0.91490209345696,"0.50","10","10","test"
"1256","test","mas_glm",0.77894594620049,"0.50","10","10","test"
"1257","test","mas_glm",0.71641832976392,"0.50","10","10","test"
"1258","test","mas_glm",0.897975906313857,"0.50","10","10","test"
"1259","test","mas_glm",0.76985337298244,"0.50","10","10","test"
"1260","test","mas_glm",0.752511167079119,"0.50","10","10","test"
"1261","train","mas_gblup",0.90466357105013,"0.50","10","10","train"
"1262","train","mas_gblup",0.740646336939239,"0.50","10","10","train"
"1263","train","mas_gblup",0.902536102620285,"0.50","10","10","train"
"1264","train","mas_gblup",0.826026189648582,"0.50","10","10","train"
"1265","train","mas_gblup",0.811313986138206,"0.50","10","10","train"
"1266","train","mas_gblup",0.675154972609313,"0.50","10","10","train"
"1267","train","mas_gblup",0.936846868111218,"0.50","10","10","train"
"1268","train","mas_gblup",0.904618239307041,"0.50","10","10","train"
"1269","train","mas_gblup",0.910876287897311,"0.50","10","10","train"
"1270","train","mas_gblup",0.887281830812253,"0.50","10","10","train"
"1271","train","mas_gblup",0.812174758448916,"0.50","10","10","train"
"1272","train","mas_gblup",0.972063115301091,"0.50","10","10","train"
"1273","train","mas_gblup",0.75895175430248,"0.50","10","10","train"
"1274","train","mas_gblup",0.841856664956212,"0.50","10","10","train"
"1275","train","mas_gblup",0.759845467624963,"0.50","10","10","train"
"1276","train","mas_gblup",0.762833754595906,"0.50","10","10","train"
"1277","train","mas_gblup",0.913020746730632,"0.50","10","10","train"
"1278","train","mas_gblup",0.825099716883611,"0.50","10","10","train"
"1279","train","mas_gblup",0.823639453721748,"0.50","10","10","train"
"1280","train","mas_gblup",0.910386639331072,"0.50","10","10","train"
"1281","train","mas_gblup",0.810650203799014,"0.50","10","10","train"
"1282","train","mas_gblup",0.816281708173815,"0.50","10","10","train"
"1283","train","mas_gblup",0.92050039305877,"0.50","10","10","train"
"1284","train","mas_gblup",0.883895430467386,"0.50","10","10","train"
"1285","train","mas_gblup",0.913881834974251,"0.50","10","10","train"
"1286","train","mas_gblup",0.81244594302118,"0.50","10","10","train"
"1287","train","mas_gblup",0.806405382534073,"0.50","10","10","train"
"1288","train","mas_gblup",0.905778609807569,"0.50","10","10","train"
"1289","train","mas_gblup",0.797812587116264,"0.50","10","10","train"
"1290","train","mas_gblup",0.853698533177509,"0.50","10","10","train"
"1291","test","mas_gblup",0.889573511904904,"0.50","10","10","test"
"1292","test","mas_gblup",0.594310595122347,"0.50","10","10","test"
"1293","test","mas_gblup",0.892530388598716,"0.50","10","10","test"
"1294","test","mas_gblup",0.793202524540452,"0.50","10","10","test"
